"package_id","domain_group_codes","title","publisher","content_scope","canonical_url","acquisition_url","rights_url","license_or_terms","language","jurisdiction","format","offline_method","tier","safety_class","update_class","criticality","breadth","actionability","reproducibility","offline_fit","rights_clarity","language_fit","maintainability","safety_penalty","volatility_penalty","storage_penalty","release_state","acquisition_state","rights_state","content_review_state","offline_open_state","sha256","local_path","retrieved_at","review_due","priority_score","notes"
"PSP-044","AGRI|OPS","FAOSTAT bulk datasets","FAO","Практический источник для групп AGRI|OPS","https://www.fao.org/faostat/en/#data","https://www.fao.org/faostat/en/#data","https://www.fao.org/contact-us/terms/en/","FAO database terms; dataset review","multi","International/reference","CSV/data","official bulk CSV subset and metadata","L3","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Historical agriculture/food statistics; not local operational data. [CANONICAL_URL_SAFETY_FLOOR=S2_TRAINED_SUPERVISED]"
"PSP-045","AGRI|EARTH","USDA NRCS Web Soil Survey and soil manuals","USDA NRCS","Практический источник для групп AGRI|EARTH","https://websoilsurvey.nrcs.usda.gov/","https://websoilsurvey.nrcs.usda.gov/","https://www.usda.gov/policies-and-links","US government works with exceptions","en","International/reference","GIS/PDF/data","download selected manuals/data where permitted","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Soil science reference; geography is mostly US."
"PSP-046","AGRI|HEALTH","USDA Complete Guide to Home Canning","USDA NCHFP","Практический источник для групп AGRI|HEALTH","https://nchfp.uga.edu/resources/category/usda-guide","https://nchfp.uga.edu/resources/category/usda-guide","https://www.usda.gov/policies-and-links","US government work; hosted materials/item review","en","International/reference","PDF","download current official guide and updates","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Validated US-reference processes; local ingredients/equipment and edition matter."
"PSP-047","AGRI|LIFE","USDA PLANTS Database downloads","USDA NRCS","Практический источник для групп AGRI|LIFE","https://plants.usda.gov/home/downloads","https://plants.usda.gov/home/downloads","https://www.usda.gov/policies-and-links","US government works; image/data exceptions possible","en","International/reference","CSV/data/images","official download datasets","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","US plant data; not Portugal toxic-plant authority."
"PSP-048","LIFE|EARTH","GBIF occurrence data and species backbone","GBIF","Практический источник для групп LIFE|EARTH","https://www.gbif.org/","https://www.gbif.org/","https://www.gbif.org/terms","dataset licenses vary; GBIF terms and citation","multi","International/reference","Darwin Core/CSV/API","DOI-backed dataset download and metadata","L3","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Biodiversity evidence; record quality and sensitive coordinates require care."
"PSP-049","LIFE|AGRI","CGIAR open repositories catalog","CGIAR","Практический источник для групп LIFE|AGRI","https://cgspace.cgiar.org/","https://cgspace.cgiar.org/","https://cgspace.cgiar.org/info/terms","per-item licenses and repository terms","multi","International/reference","PDF/data/metadata","per-item acquisition after rights review","L3","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Agriculture research and field methods; local adaptation required."
"PSP-050","AGRI|PORT","European Commission agriculture and food-safety guidance","European Commission","Практический источник для групп AGRI|PORT","https://food.ec.europa.eu/index_en","https://food.ec.europa.eu/index_en","https://commission.europa.eu/legal-notice_en","EU reuse policy/third-party exceptions","multi","Portugal/EU","HTML/PDF/data","per-item official download and edition capture","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","EU regulatory context; current law and national implementation control."
"PSP-051","HEALTH","WHO publications selected public-health set","World Health Organization","Практический источник для групп HEALTH","https://www.who.int/publications","https://www.who.int/publications","https://www.who.int/about/policies/publishing/copyright","license per publication; post-2016 commonly CC BY-NC-SA 3.0 IGO","multi","International/reference","PDF/HTML","per-publication download after license/edition check","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Public-health reference; local authority and scope still control."
"PSP-052","HEALTH","WHO IRIS institutional repository","World Health Organization","Практический источник для групп HEALTH","https://iris.who.int/","https://iris.who.int/","https://www.who.int/about/policies/publishing/copyright","per-item license/third-party review","multi","International/reference","PDF/metadata","per-item download and rights capture","L3","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Deep WHO publication archive."
"PSP-053","HEALTH","ECDC publications and data","European Centre for Disease Prevention and Control","Практический источник для групп HEALTH","https://www.ecdc.europa.eu/en/publications-data","https://www.ecdc.europa.eu/en/publications-data","https://www.ecdc.europa.eu/en/ecdc-intellectual-property-notices","ECDC-owned public material usually CC BY 4.0 unless stated; exceptions apply","en","International/reference","PDF/CSV/HTML","per-item official download","L2","S2_TRAINED_SUPERVISED","EVENT_OR_QUARTERLY","5","4","4","4","4","4","2","4","2","4","2","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","EU surveillance and public-health guidance; dynamic data ages quickly."
"PSP-054","HEALTH","CDC public-health reference subset","US CDC","Практический источник для групп HEALTH","https://www.cdc.gov/","https://www.cdc.gov/","https://www.cdc.gov/other/agencymaterials.html","many US government materials public domain; contractor/third-party exceptions","en","International/reference","HTML/PDF","per-item archive with date and local adaptation note","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","US-reference only; replace contacts and jurisdictional instructions."
"PSP-055","HEALTH","IFRC International First Aid Guidelines 2025","International Federation of Red Cross and Red Crescent Societies","Практический источник для групп HEALTH","https://www.ifrc.org/document/ifrc-international-first-aid-resuscitation-and-education-guidelines-2025","https://www.ifrc.org/document/ifrc-international-first-aid-resuscitation-and-education-guidelines-2025","https://www.ifrc.org/copyright-and-terms-use","IFRC copyright/item notice","en","International/reference","PDF","download exact edition after copyright review","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Trainer/reference layer; not a substitute for certified practice."
"PSP-056","HEALTH|PORT","European Resuscitation Council Guidelines 2025","European Resuscitation Council","Практический источник для групп HEALTH|PORT","https://www.erc.edu/science-research/guidelines/guidelines-2025/","https://www.erc.edu/science-research/guidelines/guidelines-2025/","https://www.erc.edu/terms-and-conditions/","ERC copyright/item terms","en","Portugal/EU","PDF","download exact official sections after rights review","L1","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Do not mix algorithm systems or editions."
"PSP-057","HEALTH|METH","PubMed baseline citation data","US NLM","Практический источник для групп HEALTH|METH","https://pubmed.ncbi.nlm.nih.gov/download/","https://pubmed.ncbi.nlm.nih.gov/download/","https://www.nlm.nih.gov/databases/download/terms_and_conditions.html","NLM terms; abstracts may be copyrighted","en","International/reference","XML/GZ","official baseline/update files under NLM terms","L4","S0_OBSERVE_READ","ANNUAL_OR_EDITION","2","5","1","3","2","3","1","3","0","5","5","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Discovery index, not an action source."
"PSP-058","HEALTH|LIFE","PubMed Central Open Access subset","US NLM","Практический источник для групп HEALTH|LIFE","https://pmc.ncbi.nlm.nih.gov/tools/openftlist/","https://pmc.ncbi.nlm.nih.gov/tools/openftlist/","https://pmc.ncbi.nlm.nih.gov/about/copyright/","per-article licenses; OA subset is not a single CC corpus","en","International/reference","JATS XML/PDF/TAR","OA subset mechanisms only; retain per-article license","L4","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Research background, not immediate treatment instructions."
"PSP-059","HEALTH|LIFE","Europe PMC open-access downloads","EMBL-EBI/Europe PMC","Практический источник для групп HEALTH|LIFE","https://europepmc.org/downloads","https://europepmc.org/downloads","https://europepmc.org/terms","per-article rights and Europe PMC terms","en","International/reference","XML/PDF/API","approved OA mechanisms; retain per-article license","L4","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Research archive and metadata."
"PSP-060","HEALTH|LIFE","NCBI Bookshelf selected open books","US NCBI/NLM","Практический источник для групп HEALTH|LIFE","https://www.ncbi.nlm.nih.gov/books/","https://www.ncbi.nlm.nih.gov/books/","https://www.ncbi.nlm.nih.gov/home/about/policies/","rights per title/chapter","en","International/reference","HTML/PDF/EPUB where offered","per-title download only where explicitly offered","L2","S0_OBSERVE_READ","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Educational reference; licensing is not uniform."
"PSP-061","CIVIL|MECH|OPS","NIST fire research publications subset","NIST","Практический источник для групп CIVIL|MECH|OPS","https://www.nist.gov/fire","https://www.nist.gov/fire","https://www.nist.gov/open/copyright-fair-use-and-licensing-statements-srd-data-and-software","NIST/US government terms; item review","en","International/reference","PDF/data","per-publication download and metadata capture","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Fire science and engineering; no household fire experiments."
"PSP-062","CIVIL|OPS","FEMA Building Science resources","US FEMA","Практический источник для групп CIVIL|OPS","https://www.fema.gov/emergency-managers/risk-management/building-science","https://www.fema.gov/emergency-managers/risk-management/building-science","https://www.fema.gov/about/website-information","US government works with exceptions","en","International/reference","PDF/HTML","per-item official download","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Hazard-resistant building reference; US codes are not Portugal authority."
"PSP-063","CIVIL|EARTH","US Army Corps of Engineers publications catalog","USACE","Практический источник для групп CIVIL|EARTH","https://www.publications.usace.army.mil/","https://www.publications.usace.army.mil/","https://www.usace.army.mil/About/Copyright/","US government works with exceptions/distribution limits","en","International/reference","PDF","selected manuals only; retain edition","L3","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Deep engineering reference; professional-only execution."
"PSP-064","ELEC|CIVIL|OPS","US DOE Energy Saver guides","US Department of Energy","Практический источник для групп ELEC|CIVIL|OPS","https://www.energy.gov/energysaver/energy-saver-guide","https://www.energy.gov/energysaver/energy-saver-guide","https://www.energy.gov/web-policies","US government works with exceptions","en","International/reference","PDF/HTML","download official guide/current pages","L1","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","1","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","Household energy-efficiency reference; electrical/gas work remains professional."
"PSP-065","ELEC|PHYS","NREL photovoltaic research and handbooks catalog","National Renewable Energy Laboratory","Практический источник для групп ELEC|PHYS","https://www.nrel.gov/research/publications.html","https://www.nrel.gov/research/publications.html","https://www.nrel.gov/security.html","US government/laboratory terms; item exceptions","en","International/reference","PDF/data","per-publication download and item review","L2","S3_LICENSED_PROFESSIONAL","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","4","4","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","PV performance and systems; installation remains professional."
