"edge_id","from_node_id","to_node_id","edge_role","alternative_group","minimum_required_count","service_level","applicable_if","rationale","review_state","release_gate","release_version"
"EDGE-TD-WATER-MONITORING-002","TD-WATER-MONITORING","TD-WATER-STORAGE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-WATER-MONITORING-003","TD-WATER-MONITORING","TD-BASE-METROLOGY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-001","TD-SANITATION","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-002","TD-SANITATION","TD-WATER-SOURCE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-003","TD-SANITATION","TD-BASE-DRAWINGS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-004","TD-SANITATION","TD-BASE-MATERIALS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-005","TD-SANITATION","TD-SAN-TOILET","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-006","TD-SANITATION","TD-SAN-HANDWASH","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-007","TD-SANITATION","TD-SAN-ZONING","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-008","TD-SANITATION","TD-SAN-SOAP","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-009","TD-SANITATION","TD-SAN-MENSTRUAL","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-010","TD-SANITATION","TD-SAN-DIAPERS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-011","TD-SANITATION","TD-SAN-INCONTINENCE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-012","TD-SANITATION","TD-SAN-BATHING","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-013","TD-SANITATION","TD-SAN-LAUNDRY","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-014","TD-SANITATION","TD-SAN-BLACKWATER","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-015","TD-SANITATION","TD-SAN-GREYWATER","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-016","TD-SANITATION","TD-SAN-HOUSEHOLD-WASTE","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-017","TD-SANITATION","TD-SAN-FOOD-WASTE","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-018","TD-SANITATION","TD-SAN-HAZARDOUS-WASTE","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-019","TD-SANITATION","TD-SAN-BATTERIES","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-020","TD-SANITATION","TD-SAN-OILS","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-021","TD-SANITATION","TD-SAN-SHARPS","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-022","TD-SANITATION","TD-SAN-MEDICAL","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-023","TD-SANITATION","TD-SAN-ANIMAL","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-024","TD-SANITATION","TD-SAN-CONSTRUCTION","CONDITIONAL","","","SL2","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-025","TD-SANITATION","TD-SAN-DEAD-ANIMAL","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-026","TD-SANITATION","TD-SAN-HUMAN-DEATH","HAZARD_ONLY","","","SL1","not_an_operational_prerequisite","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-SANITATION-027","TD-SANITATION","TD-SAN-PESTS","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-001","TD-FOOD","TD-BASE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-002","TD-FOOD","TD-WATER","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-003","TD-FOOD","TD-FOOD-SITE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-004","TD-FOOD","TD-SEED-BANK","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-005","TD-FOOD","TD-CROP-TRIAL","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-006","TD-FOOD","TD-SEED-REGEN","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-007","TD-FOOD","TD-HARVEST-STORAGE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-008","TD-FOOD","TD-FOOD-PRESERVATION","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-009","TD-FOOD","TD-NUTRITION","REQUIRED","","","SL4","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-010","TD-FOOD","TD-FOOD-P0-RESERVE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-011","TD-FOOD","TD-FOOD-P1-PANTRY","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-012","TD-FOOD","TD-FOOD-NO-COOK","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-013","TD-FOOD","TD-FOOD-MENU","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-014","TD-FOOD","TD-FOOD-ALLERGENS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-015","TD-FOOD","TD-FOOD-SPECIAL-DIET","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-016","TD-FOOD","TD-FOOD-INFANT","CONDITIONAL","","","SL1","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-017","TD-FOOD","TD-FOOD-COOK-WATER","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-018","TD-FOOD","TD-FOOD-HAND-TOOLS","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-019","TD-FOOD","TD-FOOD-COOK-SAFETY","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-020","TD-FOOD","TD-FOOD-COOK-FUEL","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-021","TD-FOOD","TD-FOOD-PEST","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-022","TD-FOOD","TD-FOOD-WASTE","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-023","TD-FOOD","TD-FOOD-ROTATION","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-024","TD-FOOD","TD-FOOD-RATION","REQUIRED","","","SL2","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-025","TD-FOOD","TD-AGRI-LAND-RIGHTS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-026","TD-FOOD","TD-AGRI-TOPO","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-027","TD-FOOD","TD-AGRI-SOIL-MAP","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-028","TD-FOOD","TD-AGRI-SOIL-TEST","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-029","TD-FOOD","TD-AGRI-SOIL-OM","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-030","TD-FOOD","TD-AGRI-SOIL-PH","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-031","TD-FOOD","TD-AGRI-SOIL-SALINITY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-032","TD-FOOD","TD-AGRI-IRRIGATION-BUDGET","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-033","TD-FOOD","TD-AGRI-MICROCLIMATE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-034","TD-FOOD","TD-AGRI-PT-CALENDAR","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-035","TD-FOOD","TD-AGRI-NURSERY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-036","TD-FOOD","TD-AGRI-GREENHOUSE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-037","TD-FOOD","TD-AGRI-IRRIGATION","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-038","TD-FOOD","TD-AGRI-IRRIGATION-UNIFORM","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-039","TD-FOOD","TD-AGRI-DRAINAGE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-040","TD-FOOD","TD-AGRI-STAPLES","ALTERNATIVE","CROP_PORTFOLIO","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-041","TD-FOOD","TD-AGRI-LEGUMES","ALTERNATIVE","CROP_PORTFOLIO","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-042","TD-FOOD","TD-AGRI-OILSEEDS","ALTERNATIVE","CROP_PORTFOLIO","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-043","TD-FOOD","TD-AGRI-VEGETABLES","ALTERNATIVE","CROP_PORTFOLIO","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-044","TD-FOOD","TD-AGRI-PERENNIALS","ALTERNATIVE","CROP_PORTFOLIO","1","SL3","select_at_least_one_verified_path_for_applicable_service","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-045","TD-FOOD","TD-AGRI-CLONAL","CONDITIONAL","","","SL3","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-046","TD-FOOD","TD-AGRI-POTATO","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-047","TD-FOOD","TD-AGRI-GARLIC","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-048","TD-FOOD","TD-AGRI-SWEET-POTATO","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-049","TD-FOOD","TD-AGRI-VARIETY-STATUS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-050","TD-FOOD","TD-AGRI-TWO-LOTS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-051","TD-FOOD","TD-AGRI-OFFSITE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-052","TD-FOOD","TD-AGRI-SEED-STORAGE","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-053","TD-FOOD","TD-AGRI-RESEED","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-054","TD-FOOD","TD-AGRI-ISOLATION","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-055","TD-FOOD","TD-AGRI-POPULATION","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-056","TD-FOOD","TD-AGRI-POLLINATION","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-057","TD-FOOD","TD-AGRI-PURITY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-058","TD-FOOD","TD-AGRI-QUARANTINE","CONDITIONAL","","","SL3","applicable_profile_site_or_qualified_role_required","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-059","TD-FOOD","TD-AGRI-IPM","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-060","TD-FOOD","TD-AGRI-THRESH","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-061","TD-FOOD","TD-AGRI-CLEAN","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-062","TD-FOOD","TD-AGRI-DRY","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-063","TD-FOOD","TD-AGRI-LOSS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-064","TD-FOOD","TD-AGRI-CROP-FAIL","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-065","TD-FOOD","TD-FERTILIZERS","REQUIRED","","","SL3","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-066","TD-FOOD","TD-ANIMALS","REQUIRED","","","SL4","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
"EDGE-TD-FOOD-SITE-001","TD-FOOD-SITE","TD-BASE-SITE","REQUIRED","","","SL1","","Generated provisional semantics; human domain review required","PROVISIONAL_AUTO_REVIEW_REQUIRED","DENY","0.5-draft"
